Id,Target
1812,-1.1585640476053448e+16
1813,-1.913748569259682e+16
1814,-2.3497687504376884e+16
1815,-5.33002358826827e+16
1816,-3.173112300000363e+16
1817,-1.065473304296148e+16
1818,1.60957001391321e+16
1819,-2.3870570187489516e+16
1820,-3.016845657054574e+16
1821,-1.5387442983967022e+16
1822,-1.143445336390732e+16
1823,-3.7387641943569224e+16
1824,1.6221949151498452e+16
1825,-6336802237687624.0
1826,-2.545348051686799e+16
1827,-1.3210200017288488e+16
1828,-25348163150408.0
1829,-7353713713731512.0
1830,1.0315943483481348e+16
1831,1.772035539379058e+16
1832,2.1099129021515972e+16
1833,9577928887909044.0
1834,-1.9473440382323784e+16
1835,8458018248830132.0
1836,1.6239637862733364e+16
1837,-3.154721673116622e+16
1838,-3.8272994667093544e+16
1839,-3.84710655145429e+16
1840,-4356616395376548.0
1841,-7908280933008040.0
1842,-2.815326398106425e+16
1843,-1.1684070048183856e+16
1844,-2.1773200217146976e+16
1845,-1.3018850478480608e+16
1846,-5148122894246912.0
1847,5.471852683096326e+16
1848,-5.0174903023634456e+16
1849,-3099576833980200.0
1850,-8121755873197576.0
1851,-6252047270825288.0
1852,-6247674931174192.0
1853,-4.236078999216847e+16
1854,-3.2626427671900836e+16
1855,-3.295567333347994e+16
1856,1.1628425938874084e+16
1857,9608771280796820.0
1858,8297360620565500.0
1859,6797310553031284.0
1860,-3409876916503156.0
1861,5364866325969804.0
1862,3.769564910840227e+16
1863,3.769564910838826e+16
1864,3.769564910838826e+16
1865,3.3735419588185404e+16
1866,3.837133684790629e+16
1867,2.5605540364590436e+16
1868,4.615694808440408e+16
1869,4854431831664724.0
1870,2275542563488584.0
1871,2.7866742266413108e+16
1872,-1.756382179966746e+16
1873,6817716223643428.0
1874,-1.827319575478785e+16
1875,1.8644234423593748e+16
1876,-355825095076488.0
1877,1.4769345059975668e+16
1878,2.7381372633379252e+16
1879,-2.409022508587588e+16
1880,-2.9654713572278756e+16
1881,2.7993616744723172e+16
1882,2.2211294844917924e+16
1883,-2227931882479432.0
1884,7249221442513204.0
1885,1.9841035069600372e+16
1886,4.524639374290168e+16
1887,1.3811856889368372e+16
1888,2.5865601030752676e+16
1889,-2.3513014510697324e+16
1890,-5084632321193160.0
1891,-1.849072456318976e+16
1892,-4.3287004477559864e+16
1893,5498455595000676.0
1894,4.259347751846757e+16
1895,2.2808048836526404e+16
1896,-1.897638859631352e+16
1897,-2.0270465408573196e+16
1898,-2.6377237979657204e+16
1899,-51741639740104.0
1900,-2.7216257848345536e+16
1901,-1.1353134964496728e+16
1902,4357798683824884.0
1903,3.2594714318997588e+16
1904,-5.769481459636389e+16
1905,-3.4695939766939292e+16
1906,-3.9363510330020824e+16
1907,1.2723706126713476e+16
1908,-3.801460924423616e+16
1909,-3.3680264119726216e+16
1910,-3.0429456206822544e+16
1911,1.0470502255994116e+16
1912,5.149201672683384e+16
1913,-621511311232056.0
1914,-4.687632482584537e+16
1915,2.915862461946182e+16
1916,-8.209371036480802e+16
1917,-4017042835658568.0
1918,-2.391210707370802e+16
1919,-8981774832990528.0
1920,3.5294401687431076e+16
1921,6.18509878389567e+16
1922,3.1904715476557076e+16
1923,2.6800562747919364e+16
1924,-2.51726139944341e+16
1925,1.5493610206358244e+16
1926,5.554279785694454e+16
1927,-1.5277956994794856e+16
1928,1.2919210347192388e+16
1929,-3.957734058642932e+16
1930,-3.7628179041937464e+16
1931,-3.6011830247833748e+16
1932,-2.7740476993413372e+16
1933,-3.3318028434048264e+16
1934,-5516032808990888.0
1935,-2.0921990139909772e+16
1936,-6516812315065032.0
1937,-1314654454542696.0
1938,1.5136279916723604e+16
1939,3.810528367304946e+16
1940,1.0397291864834948e+16
1941,439020480636916.0
1942,-5754152047498144.0
1943,1.2806588464679908e+16
1944,3.5796241113924692e+16
1945,5.00299576784637e+16
1946,6823973365929156.0
1947,3.804552239338003e+16
1948,2.7223439141151972e+16
1949,3.641264215953658e+16
1950,3623653149956772.0
1951,5.092042732652398e+16
1952,1.046972936375826e+16
1953,-5023233976667976.0
1954,2.1553194675257348e+16
1955,-2.157595371642875e+16
1956,5.175697039612054e+16
1957,2.3664061832657716e+16
1958,2.8429534647300004e+16
1959,2587669485889864.0
1960,-1.916985285456747e+16
1961,-7.127809159785136e+16
1962,-4.415666303644276e+16
1963,-4.432921122713835e+16
1964,-2.715956744519813e+16
1965,-3.299752169346394e+16
1966,-1.041299801509948e+16
1967,2.7842812631356852e+16
1968,5.540869864950032e+16
1969,5.51067503912463e+16
1970,7.001261022256061e+16
1971,6.126878144933741e+16
1972,3.641575661653042e+16
1973,1.2850700994666628e+16
1974,2.540112963086714e+16
1975,9.211056785776446e+16
1976,2.6772931427197476e+16
1977,5.085069908314824e+16
1978,7.516517264506619e+16
1979,5.510793823992752e+16
1980,1.7297112990351636e+16
1981,4.41527391913715e+16
1982,9573747298717828.0
1983,1.524713180911762e+16
1984,-8972869984582072.0
1985,1.651678431081114e+16
1986,2.3951356145715268e+16
1987,6068480184872724.0
1988,-9540336179210088.0
1989,-2357697697936312.0
1990,4930436114944484.0
1991,1.0534737790356308e+16
1992,7171436270338308.0
1993,-1.760662177721724e+16
1994,1.8084959267370308e+16
1995,-2998308531192568.0
1996,2.8721900186827956e+16
1997,4.72268088785361e+16
1998,5.729100548916483e+16
1999,1.4586750707939076e+16
2000,4.035073796667757e+16
2001,-4.287428560654447e+16
2002,2.6939470955202212e+16
2003,2.8827527941715268e+16
2004,2925888387062580.0
2005,2.036169705356354e+16
2006,1.7531925435612516e+16
2007,4.113736861968045e+16
2008,-843733063166620.0
2009,-4.654312435986003e+16
2010,-4111736872897096.0
2011,1351169077526616.0
2012,851689083061704.0
2013,-1.2461989315930288e+16
2014,-5023462970017736.0
2015,-8138616315001504.0
2016,-7445636636010264.0
2017,-4563062791595384.0
2018,-7.543740217362053e+16
2019,-2.852807539583346e+16
2020,-2.729444986751048e+16
2021,-2.6630045298107944e+16
2022,1.7009990586525732e+16
2023,-5.9321742787404776e+16
2024,3.971554627822718e+16
2025,7.627836503310632e+16
2026,7242484366747844.0
2027,-3.173112045781924e+16
2028,-1.8618332194577544e+16
2029,-1.5357106057189812e+16
2030,3.1890588188907972e+16
2031,5894604690957476.0
2032,1.4988230128411876e+16
2033,2.4930090496529492e+16
2034,-2.3460376878166364e+16
2035,-3729979062137048.0
2036,-3388072296322952.0
2037,-4230343324627296.0
2038,-2.39274669553676e+16
2039,-4.851736478394397e+16
2040,5.873076963680427e+16
2041,-6925826727223792.0
2042,6183472189008804.0
2043,1.6574051796414916e+16
2044,4.553148350978963e+16
2045,1.110134443337514e+16
2046,3.830604576060488e+16
2047,-1.998763025307425e+16
2048,-5.543266748676245e+16
2049,4.66382244599071e+16
2050,-7720147533147528.0
2051,-2.712557318801508e+16
2052,-3031267980767424.0
2053,-6351906013134888.0
2054,-4.723157392848406e+16
2055,2.0172362752767172e+16
2056,-2.1003575688251612e+16
2057,-1.3005996780006544e+16
2058,1.5133770418929076e+16
2059,-6305943259827544.0
2060,1.3042255466008932e+16
2061,2.4482605877544532e+16
2062,-9182309353300920.0
2063,-2.537736076882491e+16
2064,-1.8500466968254904e+16
2065,-2.9924348905534744e+16
2066,3.915291128967829e+16
2067,2.170775273480842e+16
2068,5.440413858745848e+16
2069,-3.656668286644062e+16
2070,-2.2027007336527656e+16
2071,-3.8786830942953944e+16
2072,7303749927670100.0
2073,-1.5912414417105092e+16
2074,8589402008149908.0
2075,-1.0511444518931232e+16
2076,-2.526589615733004e+16
2077,-3.240610886224688e+16
2078,-3.822152527443454e+16
2079,-1.687182314599798e+16
2080,-1.4305234233161708e+16
2081,-1.7704808218566796e+16
2082,5.246266005555251e+16
2083,-2268604138430344.0
2084,-2.640990530219329e+16
2085,-2788583164282592.0
2086,-1.7009440375081152e+16
2087,-9379076382909008.0
2088,-2.049152052914282e+16
2089,-3.8786830942974136e+16
2090,-1.536281163691108e+16
2091,-1.0466566789012232e+16
2092,5351004422804020.0
2093,1890872603633536.0
2094,-1.1584376068249592e+16
2095,-1.1383095184629448e+16
2096,-2.702132394488579e+16
2097,-2.753863909222403e+16
2098,-7648430888974488.0
2099,-6.02239897325459e+16
2100,1.731935816211218e+16
2101,-5841626263731632.0
2102,-1.7882357454258104e+16
2103,-3.352967702175974e+16
2104,3.5504807165899764e+16
2105,-9536386252919112.0
2106,-2.524019086001114e+16
2107,4.374346362197227e+16
2108,-1.4927995554104096e+16
2109,-8265641318116608.0
2110,-2.663965370132218e+16
2111,7542121143547492.0
2112,1.170986121459114e+16
2113,-2.269991567389108e+16
2114,-2.210416094728093e+16
2115,1839648516515984.0
2116,-1.6378932887452544e+16
2117,-2.2830867879021924e+16
2118,-1.425289994169772e+16
2119,-1.1533117391990336e+16
2120,-3.1016411302837484e+16
2121,-1.91753132881405e+16
2122,-2.8671215705547416e+16
2123,-4.053846004148635e+16
2124,2802647529261960.0
2125,2.0183448572939556e+16
2126,9987094107106740.0
2127,1.788694372695274e+16
2128,-6520356727675512.0
2129,-3.1020916815476584e+16
2130,-1.3656404637736848e+16
2131,866430964755088.0
2132,-1.0852729862854472e+16
2133,-9017493454059632.0
2134,-1.892681096819484e+16
2135,-3.661039324506495e+16
2136,-1.816742767118347e+16
2137,-8011235011265288.0
2138,-1.3080962589817352e+16
2139,-9520572375992744.0
2140,-1.8132111660012332e+16
2141,-2.1826491676935924e+16
2142,-7873286478559208.0
2143,-7.743324697733322e+16
2144,-7375091472234932.0
2145,-1.9864910676622428e+16
2146,-5557705866505872.0
2147,2.7683302432055332e+16
2148,-1.7506558336041032e+16
2149,-2.5509515688927484e+16
2150,2.6001402289693252e+16
2151,-3.1987531596674436e+16
2152,2.0597208779164916e+16
2153,2.2917555819959652e+16
2154,-2.9218268158684344e+16
2155,-2.8331047690513028e+16
2156,3.43061889629045e+16
2157,2.9235778581658564e+16
2158,1.7427910679834756e+16
2159,2.1308737705617956e+16
2160,-2.345230551968488e+16
2161,3.749709637238357e+16
2162,7.649921264525448e+16
2163,4.151755201627806e+16
2164,2.2033316324725844e+16
2165,-2.499439532668794e+16
2166,-1.804543214304042e+16
2167,1.2533072085443732e+16
2168,-4150746465659336.0
2169,-1.0946451640991496e+16
2170,574376347867648.0
2171,-8460966784063888.0
2172,-8134442378932648.0
2173,-2.456800652398067e+16
2174,3.3290579666323236e+16
2175,2.4050088234618788e+16
2176,4.058869551911034e+16
2177,2.9274045487078052e+16
2178,743345008480824.0
2179,-2.9118397799016264e+16
2180,3.2067696297311844e+16
2181,2.3579310508441012e+16
2182,3.2984946544951604e+16
2183,1.6626297270869076e+16
2184,-9014230560587272.0
2185,-2.1838311318406896e+16
2186,-1.7575238727130256e+16
2187,-1.5957618923058804e+16
2188,-2.1273288385558132e+16
2189,1.5557617686475117e+17
2190,-1.814024121822338e+16
2191,-1.8140241218255204e+16
2192,-3.5137709054730576e+16
2193,-3.3678610293505344e+16
2194,-2.726175886927482e+16
2195,-2.3509608130431416e+16
2196,-8188387513454424.0
2197,-9023029735320696.0
2198,1.8952530886881844e+16
2199,-4.479733495250653e+16
2200,-2.513077193491446e+16
2201,-2.3202791288945536e+16
2202,-1.286569281921002e+16
2203,-7100429386225288.0
2204,1.7369598857059044e+16
2205,-7040472965161352.0
2206,-8342815387898120.0
2207,2101466284311388.0
2208,2.076073862302234e+16
2209,5.268781282776819e+16
2210,-4.054071475616249e+16
2211,-2.4344102914091828e+16
2212,-2.3734886009283016e+16
2213,-1.9149849050452944e+16
2214,665995953096120.0
2215,-2.5559309962545004e+16
2216,1.8550551765308948e+16
2217,-6.6978023207448776e+16
2218,-1.5979162895857008e+16
2219,-2.721842997360557e+16
2220,-4.446443579004269e+16
2221,2.9158624619462236e+16
2222,2.9010638597013828e+16
2223,6.336843970531429e+16
2224,4083542912859092.0
2225,-7912078429009104.0
2226,3.3795901397408132e+16
2227,1.8576072351925252e+16
2228,2.3737001206602852e+16
2229,-1719650127200524.0
2230,-2.228740586721963e+16
2231,-7578077444300268.0
2232,2.7789703712931796e+16
2233,-2514034426532008.0
2234,1.6112127847181252e+16
2235,3.3767680674369764e+16
2236,4.212265429315811e+16
2237,5.4886501719618e+16
2238,6539944684472748.0
2239,-4810956634987464.0
2240,-2927413039405992.0
2241,-2.106377667906339e+16
2242,-1.4325075800182544e+16
2243,-1.2159923803283752e+16
2244,-4.206499640472983e+16
2245,-4.263343864277248e+16
2246,-5469954349909480.0
2247,-3.7280056277491976e+16
2248,-3.0823589105111396e+16
2249,-2.919543635243584e+16
2250,-2.6092772332573624e+16
2251,-9563570500373648.0
2252,2.9448222732694116e+16
2253,-2.1642973121696516e+16
2254,-8098130917569800.0
2255,-3025037739339768.0
2256,-1.7735598557154616e+16
2257,1.879747857957962e+16
2258,2574169639379080.0
2259,-646606980891864.0
2260,-2948411290627676.0
2261,310035102601288.0
2262,7180744834701988.0
2263,2.9708926334430004e+16
2264,9.346751053348037e+16
2265,9705881447573588.0
2266,3.1753575236287428e+16
2267,7.659688653618038e+16
2268,5.935306334524333e+16
2269,8953978147270196.0
2270,-1.71462329815778e+16
2271,3.0164370408929652e+16
2272,6507469997173940.0
2273,-3704104414551824.0
2274,8586501016779220.0
2275,-776848552805576.0
2276,-3.837413044714903e+16
2277,-3084142005577096.0
2278,1.01333148546261e+16
2279,-6.743307884069877e+16
2280,-2.1377461021725756e+16
2281,1.5008303377992788e+16
2282,9662811640415748.0
2283,-3.811634489705531e+16
2284,-2.4616403894205936e+16
2285,-1.2533392041223136e+16
2286,-1.8227927803620652e+16
2287,4.54024805994089e+16
2288,4.388779653990053e+16
2289,6.781273049248133e+16
2290,7.33930734279557e+16
2291,3.5474141091964988e+16
2292,6.167229894415558e+16
2293,1.0078936119248829e+17
2294,7.275622271467267e+16
2295,8.095184908380144e+16
2296,4.962086635406187e+16
2297,7986580615665972.0
2298,5.26244499334519e+16
2299,7.776988492967349e+16
2300,3.0718580855798356e+16
2301,-1409879632521948.0
2302,2.9285730687525156e+16
2303,4.525063050046219e+16
2304,2.5608577203046532e+16
2305,6199911193011716.0
2306,5067995061969924.0
2307,1.1771407996047188e+16
2308,3.2396858840770612e+16
2309,2.8570254068231892e+16
2310,1.3791022910217636e+16
2311,1.360723159015354e+16
2312,-1.2127014083702892e+16
2313,-1.1088887560003752e+16
2314,-2.190391839891252e+16
2315,-1.380122051886514e+16
2316,-9484647611949004.0
2317,7782489488220372.0
2318,-1.2798457190728804e+16
2319,-1.5362811636836938e+16
2320,8428197159418292.0
2321,2.50236961333989e+16
2322,9264762721232964.0
2323,-1.2486004786772904e+16
2324,-2.3619254238606264e+16
2325,2.9979794313842396e+16
2326,-2.13834414907616e+16
2327,3944215917405060.0
2328,1978479935704232.0
2329,-1625713323799816.0
2330,2002140019039320.0
2331,6.26485317191287e+16
2332,6.975406876419658e+16
2333,4.38052182517177e+16
2334,2.8962630476941844e+16
2335,2.23991517274093e+16
2336,3.745546898070237e+16
2337,1.7596941420565956e+16
2338,2.3171414131483012e+16
2339,3.0593513977697796e+16
2340,5.504138966973885e+16
2341,3.0459236694290476e+16
2342,2.5960603736477844e+16
2343,2.3120442294134196e+16
2344,1.2113997371416804e+16
2345,2.588025063213634e+16
2346,1.4923552053821732e+16
2347,1.4846513500407348e+16
2348,171994816121620.0
2349,-1.2101819435768428e+16
2350,2971176523599556.0
2351,3.4831514892786524e+16
2352,4.315974209039579e+16
2353,3.38779239022005e+16
2354,-4163797124311308.0
2355,-685314754703240.0
2356,-9680671998293000.0
2357,2.666705332353418e+16
2358,436140503164048.0
2359,-2.567820664663212e+16
2360,-4.880805543344222e+16
2361,-1.4621858688163176e+16
2362,3.5868208755467972e+16
2363,-1.4691995313966856e+16
2364,-1.4658757529326456e+16
2365,1.24514554583845e+16
2366,-610109277719004.0
2367,3.218590654296222e+16
2368,9754621272834500.0
2369,3.2238925348515644e+16
2370,-1.670638680007928e+16
2371,-1.315697245959058e+16
2372,1.6407204179084196e+16
2373,1.1963864456892468e+16
2374,2.8963470994286244e+16
2375,-5.529565702070091e+16
2376,8.028929548988501e+16
2377,3.3180241224768036e+16
2378,-3745381328771944.0
2379,3.3958278107346356e+16
2380,-1.4055919903707256e+16
2381,5329961805537748.0
2382,2.7033609646213092e+16
2383,3.5798302656955652e+16
2384,1.5893060925266916e+16
2385,-1.0196388377695904e+16
2386,-3.2633570637292796e+16
2387,-1.228893967177404e+16
2388,-1.345224192962404e+16
2389,-2.7993455841844496e+16
2390,-1.7229823399944784e+16
2391,-1.9996858144780104e+16
2392,-2.082815452301898e+16
2393,-998543687883352.0
2394,-1.2265255824741268e+16
2395,6323285924995540.0
2396,-2.8034217141686016e+16
2397,2.9977107160409364e+16
2398,-4.1893606911943544e+16
2399,-4.133587693678477e+16
2400,-5.360565957386784e+16
2401,-5.992890897250358e+16
2402,-3795395857175528.0
2403,3.3047874736743684e+16
2404,-1444397477649160.0
2405,3584648724774708.0
2406,-2.3455949911650504e+16
2407,-1.7873081783015072e+16
2408,-9953614406229776.0
2409,-604419815924104.0
2410,2.467960458383786e+16
2411,-2.209688318148778e+16
2412,1.234377091850002e+16
2413,3232260622804788.0
2414,-7188769803321240.0
2415,3.3047874736728084e+16
2416,-1.950357791032563e+16
2417,-8.31403405711651e+16
2418,-7.231508733509797e+16
2419,5291374587855444.0
2420,-2.382520770372358e+16
2421,165808883403136.0
2422,-2.0416669225622136e+16
2423,681441895487112.0
2424,-2672326452129856.0
2425,4.867385039331021e+16
2426,-2.083764034482479e+16
2427,-1.2311561637696752e+16
2428,-3.7189674273327384e+16
2429,-2.2133611457495976e+16
2430,-2.270688317304813e+16
2431,-1885083563122888.0
2432,-1.2979199912643872e+16
2433,-2814856173990696.0
